측정일시,권역명,측정소명,이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
20220606,서남권,양천구,0.007,0.028,0.3,0.002,9,4
20220606,서남권,영등포구,0.009,0.029,0.3,0.002,10,5
20220606,도심권,용산구,0.008,0.037,0.2,0.003,8,4
20220606,서북권,은평구,0.004,0.031,0.3,0.002,9,6
20220606,도심권,종로구,0.006,0.031,0.3,0.003,7,4
20220606,도심권,중구,0.008,0.032,0.3,0.003,5,3
20220606,동북권,중랑구,0.006,0.03,0.2,0.002,7,3
20220607,동남권,강남구,0.011,0.033,0.2,0.003,6,2
20220607,동남권,강동구,0.006,0.03,0.2,0.002,4,1
20220607,동북권,강북구,0.007,0.03,0.2,0.002,8,2
20220607,서남권,강서구,0.011,0.035,0.3,0.002,10,2
20220607,서남권,관악구,0.012,0.032,0.3,0.002,9,3
20220607,동북권,광진구,0.006,0.031,0.1,0.003,5,2
20220607,서남권,구로구,0.009,0.035,0.3,0.001,9,2
20220607,서남권,금천구,0.013,0.039,0.2,0.002,7,3
20220607,동북권,노원구,0.006,0.031,0.2,0.002,5,2
20220607,동북권,도봉구,0.006,0.03,0.4,0.003,4,2
20220607,동북권,동대문구,0.009,0.033,0.2,0.002,7,2
20220607,서남권,동작구,0.01,0.035,0.2,0.002,8,4
20220607,서북권,마포구,0.01,0.035,0.2,0.002,8,2
20220607,서북권,서대문구,0.006,0.033,0.2,0.004,5,1
20220607,동남권,서초구,0.01,0.032,0.2,0.002,7,2
20220607,동북권,성동구,0.008,0.036,0.2,0.003,7,3
20220607,동북권,성북구,0.01,0.027,0.2,0.002,4,1
20220607,동남권,송파구,0.008,0.033,0.3,0.001,7,3
20220607,서남권,양천구,0.011,0.032,0.3,0.002,9,3
20220607,서남권,영등포구,0.011,0.033,0.3,0.002,8,3
20220607,도심권,용산구,0.01,0.041,0.2,0.003,6,3
20220607,서북권,은평구,0.006,0.035,0.2,0.002,5,4
20220607,도심권,종로구,0.009,0.033,0.3,0.002,5,2
20220607,도심권,중구,0.011,0.033,0.3,0.003,5,2
20220607,동북권,중랑구,0.008,0.032,0.2,0.002,6,2
20220608,동남권,강남구,0.017,0.036,0.2,0.003,16,8
20220608,동남권,강동구,0.01,0.034,0.2,0.002,14,6
20220608,동북권,강북구,0.01,0.038,0.2,0.002,17,8
20220608,서남권,강서구,0.014,0.036,0.3,0.003,19,8
20220608,서남권,관악구,0.014,0.033,0.3,0.002,18,9
20220608,동북권,광진구,0.01,0.035,0.2,0.003,14,7
20220608,서남권,구로구,0.011,0.036,0.3,0.001,19,7
20220608,서남권,금천구,0.014,0.039,0.3,0.002,14,8
20220608,동북권,노원구,0.009,0.041,0.3,0.002,13,8
20220608,동북권,도봉구,0.009,0.036,0.5,0.003,16,8
20220608,동북권,동대문구,0.012,0.039,0.3,0.002,18,9
20220608,서남권,동작구,0.012,0.037,0.2,0.002,16,10
20220608,서북권,마포구,0.014,0.037,0.2,0.002,16,7
20220608,서북권,서대문구,0.01,0.036,0.3,0.004,16,7
20220608,동남권,서초구,0.014,0.033,0.3,0.002,15,9
20220608,동북권,성동구,0.014,0.039,0.2,0.003,17,8
20220608,동북권,성북구,0.014,0.032,0.3,0.002,16,9
20220608,동남권,송파구,0.012,0.034,0.3,0.001,15,8
20220608,서남권,양천구,0.013,0.032,0.3,0.002,18,9
20220608,서남권,영등포구,0.015,0.033,0.3,0.002,17,9
20220608,도심권,용산구,0.015,0.039,0.3,0.003,16,10
20220608,서북권,은평구,0.01,0.038,0.3,0.002,22,13
20220608,도심권,종로구,0.012,0.037,0.3,0.002,14,8
20220608,도심권,중구,0.015,0.036,0.3,0.003,12,8
20220608,동북권,중랑구,0.012,0.037,0.2,0.002,15,7
20220609,동남권,강남구,0.022,0.029,0.3,0.003,27,13
20220609,동남권,강동구,0.019,0.025,0.3,0.002,26,13
20220609,동북권,강북구,0.011,0.03,0.3,0.002,22,13
20220609,서남권,강서구,0.015,0.032,0.3,0.003,24,9
20220609,서남권,관악구,0.016,0.029,0.3,0.003,24,12
20220609,동북권,광진구,0.015,0.027,0.3,0.003,23,12
20220609,서남권,구로구,0.012,0.031,0.3,0.001,25,10
20220609,서남권,금천구,0.018,0.035,0.3,0.003,21,11
20220609,동북권,노원구,0.016,0.029,0.3,0.002,23,14
20220609,동북권,도봉구,0.014,0.028,0.6,0.003,22,13
20220609,동북권,동대문구,0.018,0.029,0.4,0.002,29,15
20220609,서남권,동작구,0.014,0.033,0.3,0.002,25,14
20220609,서북권,마포구,0.017,0.031,0.3,0.002,23,10
20220609,서북권,서대문구,0.012,0.033,0.4,0.004,23,11
20220609,동남권,서초구,0.016,0.03,0.3,0.002,24,15
20220609,동북권,성동구,0.02,0.03,0.3,0.004,29,14
20220609,동북권,성북구,0.018,0.027,0.4,0.002,27,17
20220609,동남권,송파구,0.02,0.029,0.4,0.002,28,16
20220609,서남권,양천구,0.013,0.031,0.3,0.002,23,11
20220609,서남권,영등포구,0.018,0.029,0.3,0.003,23,11
20220609,도심권,용산구,0.02,0.03,0.3,0.003,25,15
20220609,서북권,은평구,0.012,0.03,0.4,0.002,24,18
20220609,도심권,종로구,0.016,0.029,0.4,0.003,23,14
20220609,도심권,중구,0.016,0.032,0.3,0.003,20,13
20220609,동북권,중랑구,0.017,0.027,0.3,0.003,26,13
20220610,동남권,강남구,0.023,0.032,0.4,0.003,28,15
20220610,동남권,강동구,0.015,0.028,0.3,0.002,26,15
20220610,동북권,강북구,0.009,0.032,0.3,0.002,26,15
20220610,서남권,강서구,0.021,0.026,0.4,0.003,29,14
20220610,서남권,관악구,0.023,0.026,0.4,0.003,28,16
20220610,동북권,광진구,0.014,0.03,0.4,0.003,25,15
20220610,서남권,구로구,0.017,0.03,0.4,0.001,29,15
20220610,서남권,금천구,0.025,0.029,0.4,0.003,26,16
20220610,동북권,노원구,0.013,0.029,0.4,0.002,24,16
20220610,동북권,도봉구,0.013,0.029,0.6,0.002,25,16
20220610,동북권,동대문구,0.018,0.032,0.4,0.002,29,17
20220610,서남권,동작구,0.02,0.03,0.4,0.002,28,19
20220610,서북권,마포구,0.021,0.026,0.4,0.002,25,15
20220610,서북권,서대문구,0.013,0.033,0.5,0.004,24,14
20220610,동남권,서초구,0.02,0.029,0.4,0.002,29,19
20220610,동북권,성동구,0.019,0.035,0.4,0.004,29,17
20220610,동북권,성북구,0.018,0.028,0.4,0.002,28,18
20220610,동남권,송파구,0.021,0.031,0.4,0.002,30,18
20220610,서남권,양천구,0.021,0.024,0.4,0.002,27,15
20220610,서남권,영등포구,0.025,0.023,0.4,0.002,26,16
20220610,도심권,용산구,0.023,0.031,0.4,0.003,26,18
20220610,서북권,은평구,0.014,0.028,0.4,0.002,29,20
20220610,도심권,종로구,0.018,0.03,0.4,0.003,25,17
20220610,도심권,중구,0.021,0.03,0.4,0.003,21,16
20220610,동북권,중랑구,0.015,0.031,0.3,0.002,27,15
20220611,동남권,강남구,0.016,0.046,0.3,0.003,23,12
20220611,동남권,강동구,0.011,0.038,0.3,0.002,21,11
20220611,동북권,강북구,0.007,0.044,0.3,0.002,23,12
20220611,서남권,강서구,0.014,0.04,0.4,0.003,24,12
20220611,서남권,관악구,0.015,0.041,0.4,0.002,25,14
20220611,동북권,광진구,0.011,0.038,0.4,0.003,22,11
20220611,서남권,구로구,0.011,0.042,0.4,0.001,25,12
20220611,서남권,금천구,0.016,0.046,0.3,0.003,20,11
20220611,동북권,노원구,0.011,0.04,0.4,0.002,22,14
20220611,동북권,도봉구,0.008,0.042,0.5,0.002,19,11
20220611,동북권,동대문구,0.012,0.045,0.3,0.002,26,14
20220611,서남권,동작구,0.015,0.045,0.4,0.002,24,14
20220611,서북권,마포구,0.016,0.04,0.3,0.002,23,11
20220611,서북권,서대문구,0.009,0.041,0.4,0.004,17,8
20220611,동남권,서초구,0.013,0.043,0.3,0.002,24,15
20220611,동북권,성동구,0.014,0.049,0.3,0.003,26,13
20220611,동북권,성북구,0.014,0.039,0.4,0.002,23,14
20220611,동남권,송파구,0.014,0.044,0.4,0.002,26,15
20220611,서남권,양천구,0.012,0.04,0.4,0.002,23,12
20220611,서남권,영등포구,0.019,0.038,0.4,0.002,23,13
20220611,도심권,용산구,0.018,0.044,0.3,0.003,25,15
20220611,서북권,은평구,0.009,0.041,0.4,0.002,21,16
20220611,도심권,종로구,0.011,0.045,0.3,0.003,20,13
20220611,도심권,중구,0.015,0.045,0.3,0.003,18,13
20220611,동북권,중랑구,0.011,0.043,0.3,0.002,23,12
20220612,동남권,강남구,0.01,0.058,0.3,0.003,21,12
20220612,동남권,강동구,0.007,0.049,0.3,0.002,4,11
20220612,동북권,강북구,0.007,0.054,0.3,0.002,22,14
20220612,서남권,강서구,0.011,0.057,0.4,0.003,22,13
20220612,서남권,관악구,0.01,0.052,0.4,0.003,22,13
20220612,동북권,광진구,0.007,0.05,0.4,0.003,20,12
20220612,서남권,구로구,0.005,0.056,0.3,0.001,21,10
20220612,서남권,금천구,0.009,0.057,0.3,0.003,20,12
20220612,동북권,노원구,0.008,0.049,0.3,0.002,20,13
20220612,동북권,도봉구,0.006,0.051,0.5,0.002,18,12
20220612,동북권,동대문구,0.008,0.06,0.3,0.002,23,13
20220612,서남권,동작구,0.008,0.056,0.3,0.002,22,15
20220612,서북권,마포구,0.012,0.056,0.3,0.002,22,13
20220612,서북권,서대문구,0.006,0.051,0.4,0.004,22,11
20220612,동남권,서초구,0.006,0.054,0.3,0.002,18,12
20220612,동북권,성동구,0.01,0.059,0.3,0.003,23,13
20220612,동북권,성북구,0.01,0.05,0.3,0.002,22,14
20220612,동남권,송파구,0.008,0.053,0.3,0.002,21,14
20220612,서남권,양천구,0.009,0.054,0.3,0.002,23,14
20220612,서남권,영등포구,0.01,0.055,0.4,0.002,22,15
20220612,도심권,용산구,0.011,0.058,0.3,0.003,22,15
20220612,서북권,은평구,0.007,0.058,0.4,0.002,24,17
20220612,도심권,종로구,0.008,0.059,0.3,0.003,19,13
20220612,도심권,중구,0.011,0.057,0.3,0.003,18,13
20220612,동북권,중랑구,0.008,0.053,0.3,0.002,21,12
20220613,동남권,강남구,0.015,0.04,0.3,0.003,26,14
20220613,동남권,강동구,0.008,0.032,0.3,0.002,27,14
20220613,동북권,강북구,0.007,0.037,0.3,0.002,28,17
20220613,서남권,강서구,0.012,0.046,0.4,0.002,27,17
20220613,서남권,관악구,0.012,0.041,0.4,0.002,28,17
20220613,동북권,광진구,0.008,0.04,0.4,0.003,23,14
20220613,서남권,구로구,0.008,0.048,0.3,0.001,27,14
20220613,서남권,금천구,0.012,0.046,0.3,0.003,24,15
20220613,동북권,노원구,0.009,0.032,0.3,0.002,23,15
20220613,동북권,도봉구,0.009,0.04,0.6,0.002,22,14
20220613,동북권,동대문구,0.012,0.042,0.4,0.002,27,16
20220613,서남권,동작구,0.011,0.045,0.3,0.002,26,18
20220613,서북권,마포구,0.011,0.046,0.3,0.002,25,14
20220613,서북권,서대문구,0.007,0.044,0.5,0.004,22,13
20220613,동남권,서초구,0.011,0.043,0.3,0.002,25,16
20220613,동북권,성동구,0.012,0.044,0.3,0.003,26,14
20220613,동북권,성북구,0.013,0.039,0.4,0.002,24,16
20220613,동남권,송파구,0.013,0.04,0.4,0.002,27,16
20220613,서남권,양천구,0.011,0.042,0.4,0.002,28,16
20220613,서남권,영등포구,0.014,0.042,0.4,0.002,28,18
20220613,도심권,용산구,0.015,0.039,0.3,0.003,24,18
20220613,서북권,은평구,0.008,0.043,0.4,0.002,24,21
20220613,도심권,종로구,0.011,0.038,0.4,0.003,21,15
20220613,도심권,중구,0.015,0.038,0.4,0.003,20,16
20220613,동북권,중랑구,0.01,0.038,0.3,0.002,24,13
20220614,동남권,강남구,0.011,0.032,0.2,0.003,14,5
20220614,동남권,강동구,0.005,0.028,0.2,0.002,13,4
20220614,동북권,강북구,0.006,0.031,0.2,0.002,15,5
20220614,서남권,강서구,0.008,0.033,0.3,0.002,17,4
20220614,서남권,관악구,0.009,0.031,0.3,0.002,15,5
20220614,동북권,광진구,0.007,0.031,0.3,0.003,12,4
20220614,서남권,구로구,0.004,0.032,0.3,0.001,13,2
20220614,서남권,금천구,0.008,0.038,0.2,0.002,11,4
20220614,동북권,노원구,0.004,0.035,0.2,0.002,11,5
20220614,동북권,도봉구,0.004,0.033,0.3,0.002,11,4
20220614,동북권,동대문구,0.008,0.034,0.3,0.002,14,6
20220614,서남권,동작구,0.008,0.034,0.2,0.002,14,7
20220614,서북권,마포구,0.008,0.034,0.2,0.002,14,4
20220614,서북권,서대문구,0.005,0.034,0.3,0.003,11,2
20220614,동남권,서초구,0.007,0.03,0.2,0.002,19,6
20220614,동북권,성동구,0.007,0.036,0.2,0.003,15,5
20220614,동북권,성북구,0.01,0.028,0.2,0.002,12,4
20220614,동남권,송파구,0.007,0.034,0.3,0.002,15,5
20220614,서남권,양천구,0.008,0.031,0.3,0.002,13,5
20220614,서남권,영등포구,0.009,0.031,0.3,0.002,16,7
20220614,도심권,용산구,0.01,0.033,0.2,0.003,13,6
20220614,서북권,은평구,0.004,0.035,0.2,0.002,13,8
20220614,도심권,종로구,0.007,0.033,0.3,0.002,11,5
20220614,도심권,중구,0.013,0.029,0.3,0.003,11,5
20220614,동북권,중랑구,0.006,0.033,0.2,0.002,13,4
20220615,동남권,강남구,0.018,0.023,0.3,0.003,12,6
20220615,동남권,강동구,0.012,0.017,0.2,0.002,10,4
20220615,동북권,강북구,0.009,0.021,0.2,0.002,10,3
20220615,서남권,강서구,0.014,0.025,0.4,0.002,15,6
20220615,서남권,관악구,0.015,0.022,0.3,0.002,14,6
20220615,동북권,광진구,0.013,0.018,0.3,0.003,9,4
20220615,서남권,구로구,0.011,0.023,0.3,0.002,10,4
20220615,서남권,금천구,0.013,0.026,0.3,0.002,11,5
20220615,동북권,노원구,0.012,0.021,0.3,0.002,10,5
20220615,동북권,도봉구,0.011,0.018,0.5,0.002,8,3
20220615,동북권,동대문구,0.016,0.021,0.3,0.002,12,6
20220615,서남권,동작구,0.012,0.026,0.3,0.002,13,7
20220615,서북권,마포구,0.014,0.026,0.3,0.002,11,5
20220615,서북권,서대문구,0.008,0.027,0.4,0.003,8,4
20220615,동남권,서초구,0.013,0.023,0.3,0.001,9,7
20220615,동북권,성동구,0.014,0.025,0.3,0.003,14,6
20220615,동북권,성북구,0.015,0.019,0.4,0.002,10,5
20220615,동남권,송파구,0.015,0.022,0.3,0.002,11,7
20220615,서남권,양천구,0.014,0.022,0.3,0.002,12,6
20220615,서남권,영등포구,0.016,0.023,0.4,0.002,13,7
20220615,도심권,용산구,0.017,0.022,0.3,0.003,11,7
20220615,서북권,은평구,0.009,0.026,0.3,0.002,12,8
20220615,도심권,종로구,0.014,0.022,0.3,0.002,9,5
20220615,도심권,중구,0.017,0.021,0.3,0.003,9,5
20220615,동북권,중랑구,0.011,0.023,0.3,0.002,11,3
20220616,동남권,강남구,0.015,0.035,0.3,0.003,16,8
20220616,동남권,강동구,0.013,0.027,0.3,0.002,18,8
20220616,동북권,강북구,0.009,0.028,0.3,0.002,18,8
20220616,서남권,강서구,0.014,0.026,0.3,0.003,19,8
20220616,서남권,관악구,0.014,0.031,0.3,0.002,16,8
20220616,동북권,광진구,0.012,0.031,0.4,0.003,14,8
20220616,서남권,구로구,0.008,0.033,0.3,0.002,12,6
20220616,서남권,금천구,0.015,0.031,0.3,0.003,12,5
20220616,동북권,노원구,0.012,0.028,0.3,0.002,15,8
20220616,동북권,도봉구,0.009,0.028,0.5,0.002,16,7
20220616,동북권,동대문구,0.015,0.031,0.3,0.002,18,9
20220616,서남권,동작구,0.011,0.034,0.3,0.002,15,9
20220616,서북권,마포구,0.017,0.025,0.3,0.002,15,6
20220616,서북권,서대문구,0.012,0.021,0.4,0.003,17,6
20220616,동남권,서초구,0.011,0.032,0.3,0.002,16,10
20220616,동북권,성동구,0.018,0.031,0.3,0.002,19,8
20220616,동북권,성북구,0.015,0.026,0.4,0.002,19,10
20220616,동남권,송파구,0.015,0.034,0.3,0.002,19,8
20220616,서남권,양천구,0.013,0.026,0.3,0.002,15,7
20220616,서남권,영등포구,0.014,0.028,0.3,0.002,16,8
20220616,도심권,용산구,0.016,0.029,0.3,0.003,15,9
20220616,서북권,은평구,0.01,0.028,0.3,0.002,19,14
20220616,도심권,종로구,0.014,0.027,0.4,0.003,13,9
20220616,도심권,중구,0.016,0.026,0.3,0.003,12,7
20220616,동북권,중랑구,0.017,0.03,0.3,0.003,18,9
20220617,동남권,강남구,0.028,0.03,0.4,0.003,34,20
20220617,동남권,강동구,0.018,0.033,0.4,0.002,36,22
20220617,동북권,강북구,0.015,0.041,0.4,0.002,36,22
20220617,서남권,강서구,0.022,0.034,0.5,0.003,35,21
20220617,서남권,관악구,0.022,0.035,0.5,0.003,33,21
20220617,동북권,광진구,0.018,0.035,0.5,0.003,33,20
20220617,서남권,구로구,0.018,0.036,0.4,0.002,33,19
20220617,서남권,금천구,0.022,0.035,0.4,0.003,26,16
20220617,동북권,노원구,0.021,0.039,0.4,0.003,33,22
20220617,동북권,도봉구,0.016,0.042,0.7,0.002,33,23
20220617,동북권,동대문구,0.021,0.04,0.4,0.002,36,22
20220617,서남권,동작구,0.018,0.038,0.4,0.002,31,21
20220617,서북권,마포구,0.025,0.036,0.4,0.003,31,18
20220617,서북권,서대문구,0.016,0.029,0.5,0.003,34,20
20220617,동남권,서초구,0.021,0.034,0.4,0.002,34,22
20220617,동북권,성동구,0.025,0.038,0.4,0.003,35,21
20220617,동북권,성북구,0.022,0.035,0.5,0.002,37,24
20220617,동남권,송파구,0.022,0.038,0.5,0.002,35,23
20220617,서남권,양천구,0.021,0.032,0.4,0.003,31,19
20220617,서남권,영등포구,0.025,0.03,0.5,0.003,31,20
20220617,도심권,용산구,0.026,0.035,0.5,0.003,34,23
20220617,서북권,은평구,0.016,0.04,0.4,0.002,33,26
20220617,도심권,종로구,0.022,0.034,0.5,0.003,404,21
20220617,도심권,중구,0.026,0.031,0.4,0.003,27,19
20220617,동북권,중랑구,0.022,0.041,0.4,0.003,34,20
20220618,동남권,강남구,0.015,0.032,0.3,0.003,24,13
20220618,동남권,강동구,0.014,0.022,0.3,0.002,26,14
20220618,동북권,강북구,0.01,0.028,0.3,0.002,27,15
20220618,서남권,강서구,0.012,0.028,0.3,0.003,23,10
20220618,서남권,관악구,0.013,0.029,0.3,0.003,23,11
20220618,동북권,광진구,0.012,0.029,0.4,0.003,23,12
20220618,서남권,구로구,0.007,0.034,0.3,0.002,18,6
20220618,서남권,금천구,0.015,0.025,0.3,0.003,18,8
20220618,동북권,노원구,0.016,0.02,0.4,0.003,29,17
20220618,동북권,도봉구,0.011,0.03,0.7,0.002,23,14
20220618,동북권,동대문구,0.013,0.033,0.3,0.003,26,13
20220618,서남권,동작구,0.011,0.028,0.3,0.002,23,13
20220618,서북권,마포구,0.016,0.028,0.3,0.003,19,8
20220618,서북권,서대문구,0.012,0.021,0.5,0.003,21,9
20220618,동남권,서초구,0.01,0.031,0.3,0.002,24,14
20220618,동북권,성동구,0.018,0.03,0.3,0.003,25,13
20220618,동북권,성북구,0.016,0.028,0.4,0.003,26,14
20220618,동남권,송파구,0.015,0.031,0.4,0.002,25,15
20220618,서남권,양천구,0.011,0.021,0.3,0.002,21,9
20220618,서남권,영등포구,0.014,0.028,0.3,0.003,19,9
20220618,도심권,용산구,0.015,0.027,0.3,0.003,23,13
20220618,서북권,은평구,0.012,0.025,0.4,0.002,21,14
20220618,도심권,종로구,0.015,0.025,0.4,0.003,23,13
20220618,도심권,중구,0.016,0.022,0.3,0.003,18,11
20220618,동북권,중랑구,0.015,0.03,0.4,0.003,26,14
20220619,동남권,강남구,0.013,0.037,0.3,0.003,25,14
20220619,동남권,강동구,0.01,0.026,0.3,0.002,27,16
20220619,동북권,강북구,0.009,0.032,0.3,0.002,29,16
20220619,서남권,강서구,0.01,0.035,0.3,0.003,25,13
20220619,서남권,관악구,0.01,0.037,0.3,0.002,24,14
20220619,동북권,광진구,0.01,0.033,0.4,0.003,25,14
20220619,서남권,구로구,0.006,0.04,0.3,0.002,22,10
20220619,서남권,금천구,0.011,0.036,0.3,0.003,19,10
20220619,동북권,노원구,0.013,0.025,0.4,0.002,28,16
20220619,동북권,도봉구,0.01,0.033,0.7,0.002,26,15
20220619,동북권,동대문구,0.01,0.04,0.4,0.002,30,15
20220619,서남권,동작구,0.009,0.033,0.3,0.002,26,16
20220619,서북권,마포구,0.013,0.037,0.3,0.002,22,11
20220619,서북권,서대문구,0.008,0.027,0.5,0.003,24,12
20220619,동남권,서초구,0.008,0.037,0.3,0.002,23,0
20220619,동북권,성동구,0.014,0.038,0.3,0.003,28,15
20220619,동북권,성북구,0.013,0.034,0.4,0.002,28,17
20220619,동남권,송파구,0.012,0.036,0.4,0.002,26,15
20220619,서남권,양천구,0.009,0.026,0.3,0.002,23,11
20220619,서남권,영등포구,0.011,0.036,0.3,0.003,22,13
20220619,도심권,용산구,0.012,0.036,0.3,0.003,26,16
20220619,서북권,은평구,0.009,0.033,0.4,0.002,25,20
20220619,도심권,종로구,0.011,0.034,0.4,0.003,24,15
20220619,도심권,중구,0.013,0.03,0.3,0.003,22,14
20220619,동북권,중랑구,0.011,0.035,0.3,0.003,27,14
20220620,동남권,강남구,0.023,0.037,0.4,0.003,26,15
20220620,동남권,강동구,0.019,0.034,0.4,0.002,37,22
20220620,동북권,강북구,0.008,0.04,0.3,0.002,31,18
20220620,서남권,강서구,0.017,0.03,0.3,0.003,23,13
20220620,서남권,관악구,0.019,0.03,0.4,0.003,22,12
20220620,동북권,광진구,0.016,0.036,0.5,0.003,32,19
20220620,서남권,구로구,0.014,0.032,0.3,0.002,22,9
20220620,서남권,금천구,0.02,0.031,0.3,0.003,19,10
20220620,동북권,노원구,0.016,0.035,0.4,0.002,33,21
20220620,동북권,도봉구,0.01,0.039,0.7,0.002,28,16
20220620,동북권,동대문구,0.017,0.039,0.4,0.002,32,18
20220620,서남권,동작구,0.016,0.032,0.3,0.002,23,16
20220620,서북권,마포구,0.018,0.034,0.3,0.002,22,10
20220620,서북권,서대문구,0.012,0.03,0.5,0.002,24,11
20220620,동남권,서초구,0.015,0.036,0.3,0.002,23,20
20220620,동북권,성동구,0.022,0.039,0.4,0.003,29,15
20220620,동북권,성북구,0.017,0.038,0.4,0.002,34,20
20220620,동남권,송파구,0.023,0.031,0.4,0.002,28,15
20220620,서남권,양천구,0.016,0.025,0.3,0.002,22,11
20220620,서남권,영등포구,0.021,0.029,0.3,0.002,20,12
20220620,도심권,용산구,0.021,0.035,0.3,0.003,25,16
20220620,서북권,은평구,0.011,0.034,0.4,0.002,32,20
20220620,도심권,종로구,0.015,0.038,0.4,0.003,25,16
20220620,도심권,중구,0.016,0.037,0.3,0.003,21,15
20220620,동북권,중랑구,0.018,0.042,0.4,0.003,35,20
20220621,동남권,강남구,0.026,0.039,0.3,0.003,28,15
20220621,동남권,강동구,0.02,0.04,0.4,0.003,40,23
20220621,동북권,강북구,0.011,0.047,0.3,0.002,33,20
20220621,서남권,강서구,0.015,0.026,0.3,0.003,19,9
20220621,서남권,관악구,0.022,0.028,0.3,0.003,23,10
20220621,동북권,광진구,0.019,0.038,0.4,0.004,34,20
20220621,서남권,구로구,0.014,0.032,0.3,0.002,22,7
20220621,서남권,금천구,0.023,0.029,0.3,0.003,20,9
20220621,동북권,노원구,0.019,0.044,0.4,0.002,32,21
20220621,동북권,도봉구,0.012,0.045,0.7,0.002,30,17
20220621,동북권,동대문구,0.02,0.04,0.4,0.002,33,17
20220621,서남권,동작구,0.02,0.034,0.3,0.002,26,15
20220621,서북권,마포구,0.017,0.028,0.2,0.002,20,7
20220621,서북권,서대문구,0.013,0.032,0.4,0.003,25,9
20220621,동남권,서초구,0.019,0.031,0.3,0.002,25,10
20220621,동북권,성동구,0.024,0.041,0.4,0.003,31,16
20220621,동북권,성북구,0.02,0.035,0.4,0.002,34,18
20220621,동남권,송파구,0.027,0.033,0.4,0.002,34,17
20220621,서남권,양천구,0.016,0.021,0.3,0.002,20,9
20220621,서남권,영등포구,0.021,0.025,0.3,0.002,20,10
20220621,도심권,용산구,0.022,0.032,0.3,0.003,24,15
20220621,서북권,은평구,0.012,0.029,0.3,0.002,26,17
20220621,도심권,종로구,0.017,0.037,0.4,0.003,24,14
20220621,도심권,중구,0.018,0.034,0.3,0.003,19,13
20220621,동북권,중랑구,0.019,0.046,0.4,0.003,33,18
20220622,동남권,강남구,0.022,0.041,0.3,0.003,26,15
20220622,동남권,강동구,0.017,0.035,0.3,0.003,27,16
20220622,동북권,강북구,0.012,0.038,0.3,0.003,26,14
20220622,서남권,강서구,0.017,0.035,0.3,0.003,25,15
20220622,서남권,관악구,0.017,0.038,0.3,0.003,29,15
20220622,동북권,광진구,0.016,0.037,0.4,0.004,26,15
20220622,서남권,구로구,0.01,0.04,0.3,0.002,24,11
20220622,서남권,금천구,0.019,0.039,0.3,0.003,23,13
20220622,동북권,노원구,0.018,0.041,0.3,0.002,24,13
20220622,동북권,도봉구,0.012,0.036,0.6,0.002,24,11
20220622,동북권,동대문구,0.018,0.044,0.3,0.003,28,15
20220622,서남권,동작구,0.014,0.041,0.3,0.003,27,18
20220622,서북권,마포구,0.019,0.037,0.3,0.003,23,11
20220622,서북권,서대문구,0.016,0.037,0.4,0.003,28,12
20220622,동남권,서초구,0.015,0.039,0.3,0.002,27,13
20220622,동북권,성동구,0.021,0.045,0.3,0.003,28,14
20220622,동북권,성북구,0.018,0.037,0.4,0.002,30,15
20220622,동남권,송파구,0.02,0.033,0.3,0.003,31,16
20220622,서남권,양천구,0.015,0.032,0.3,0.002,23,13
20220622,서남권,영등포구,0.017,0.038,0.3,0.003,23,14
20220622,도심권,용산구,0.019,0.042,0.3,0.003,27,15
20220622,서북권,은평구,0.016,0.034,0.3,0.002,36,20
20220622,도심권,종로구,0.018,0.041,0.4,0.003,23,14
20220622,도심권,중구,0.02,0.039,0.3,0.003,20,13
20220622,동북권,중랑구,0.019,0.043,0.3,0.003,26,14
20220623,동남권,강남구,0.027,0.025,0.4,0.003,31,20
20220623,동남권,강동구,0.021,0.019,0.3,0.003,36,24
20220623,동북권,강북구,0.018,0.023,0.4,0.003,33,21
20220623,서남권,강서구,0.021,0.024,0.4,0.003,33,22
20220623,서남권,관악구,0.021,0.024,0.4,0.003,31,19
20220623,동북권,광진구,0.021,0.022,0.5,0.003,34,22
20220623,서남권,구로구,0.016,0.028,0.4,0.002,26,15
20220623,서남권,금천구,0.025,0.023,0.4,0.003,27,17
20220623,동북권,노원구,0.023,0.024,0.4,0.002,32,21
20220623,동북권,도봉구,0.019,0.025,0.7,0.002,27,19
20220623,동북권,동대문구,0.026,0.025,0.4,0.003,35,21
20220623,서남권,동작구,0.016,0.027,0.3,0.003,30,19
20220623,서북권,마포구,0.023,0.024,0.4,0.003,26,17
20220623,서북권,서대문구,0.018,0.026,0.5,0.003,27,15
20220623,동남권,서초구,0.019,0.028,0.4,0.002,27,18
20220623,동북권,성동구,0.024,0.029,0.4,0.003,32,20
20220623,동북권,성북구,0.025,0.023,0.5,0.003,32,21
20220623,동남권,송파구,0.022,0.024,0.4,0.003,34,18
20220623,서남권,양천구,0.02,0.02,0.4,0.002,34,19
20220623,서남권,영등포구,0.022,0.025,0.4,0.003,29,20
20220623,도심권,용산구,0.027,0.025,0.4,0.003,28,20
20220623,서북권,은평구,0.019,0.021,0.4,0.002,31,24
20220623,도심권,종로구,0.023,0.025,0.5,0.003,26,20
20220623,도심권,중구,0.031,0.021,0.5,0.003,29,20
20220623,동북권,중랑구,0.024,0.025,0.4,0.003,36,22
